id,device_id,data,type,date
8700,QS2002,9.68,wind_speed,2021-05-09 11:13:41
8701,QS2002,18,elevation,2021-05-09 11:13:42
8702,QS2002,410, person_exit,2021-05-09 11:13:45
8703,QS2002,16,elevation,2021-05-09 11:13:45
8704,QS2002,8.72,wind_speed,2021-05-09 11:13:46
8705,QS2002,16,elevation,2021-05-09 11:13:48
8706,QS2002,19,elevation,2021-05-09 11:13:51
8707,QS2002,19,door_open,2021-05-09 11:13:51
8708,QS2002,7.36,wind_speed,2021-05-09 11:13:51
8709,QS2002,19,elevation,2021-05-09 11:13:54
8710,QS2002,415, person_entry,2021-05-09 11:13:55
8711,QS2002,5.02,wind_speed,2021-05-09 11:13:56
8712,QS2002,21,elevation,2021-05-09 11:13:57
8713,QS2002,20,elevation,2021-05-09 11:14:00
8714,QS2002,5.38,wind_speed,2021-05-09 11:14:01
8715,QS2002,19,elevation,2021-05-09 11:14:03
8716,QS2002,18,elevation,2021-05-09 11:14:06
8717,QS2002,9.87,wind_speed,2021-05-09 11:14:06
8718,QS2002,19,elevation,2021-05-09 11:14:09
8719,QS2002,416, person_entry,2021-05-09 11:14:10
8720,QS2002,5.33,wind_speed,2021-05-09 11:14:11
8721,QS2002,16,elevation,2021-05-09 11:14:12
8722,QS2002,-11,button_call,2021-05-09 11:14:12
8723,QS2002,16,elevation,2021-05-09 11:14:15
8724,QS2002,16,door_open,2021-05-09 11:14:15
8725,QS2002,10,button_call,2021-05-09 11:14:15
8726,QS2002,4.45,wind_speed,2021-05-09 11:14:16
8727,QS2002,13,elevation,2021-05-09 11:14:18
8728,QS2002,12,elevation,2021-05-09 11:14:21
8729,QS2002,4.87,wind_speed,2021-05-09 11:14:21
8730,QS2002,14,elevation,2021-05-09 11:14:24
8731,QS2002,14,door_open,2021-05-09 11:14:24
8732,QS2002,9.01,wind_speed,2021-05-09 11:14:26
8733,QS2002,17,elevation,2021-05-09 11:14:27
8734,QS2002,17,elevation,2021-05-09 11:14:30
8735,QS2002,3.92,wind_speed,2021-05-09 11:14:31
8736,QS2002,-6,button_call,2021-05-09 11:14:32
8737,QS2002,417, person_entry,2021-05-09 11:14:33
8738,QS2002,19,elevation,2021-05-09 11:14:33
8739,QS2002,19,door_open,2021-05-09 11:14:33
8740,QS2002,16,elevation,2021-05-09 11:14:36
8741,QS2002,7.51,wind_speed,2021-05-09 11:14:36
8742,QS2002,13,elevation,2021-05-09 11:14:39
8743,QS2002,418, person_entry,2021-05-09 11:14:41
8744,QS2002,4.79,wind_speed,2021-05-09 11:14:41
8745,QS2002,12,elevation,2021-05-09 11:14:42
8746,QS2002,14,elevation,2021-05-09 11:14:45
8747,QS2002,5.08,wind_speed,2021-05-09 11:14:46
8748,QS2002,402, person_exit,2021-05-09 11:14:48
8749,QS2002,12,elevation,2021-05-09 11:14:48
8750,QS2002,12,door_open,2021-05-09 11:14:48
8751,QS2002,13,elevation,2021-05-09 11:14:51
8752,QS2002,10.30,wind_speed,2021-05-09 11:14:51
8753,QS2002,16,elevation,2021-05-09 11:14:54
8754,QS2002,7.88,wind_speed,2021-05-09 11:14:56
8755,QS2002,19,elevation,2021-05-09 11:14:57
8756,QS2002,19,elevation,2021-05-09 11:15:00
8757,QS2002,19,door_open,2021-05-09 11:15:00
8758,QS2002,419, person_entry,2021-05-09 11:15:01
8759,QS2002,8.40,wind_speed,2021-05-09 11:15:01
8760,QS2002,18,elevation,2021-05-09 11:15:03
8761,QS2002,18,door_open,2021-05-09 11:15:03
8762,QS2002,-13,button_call,2021-05-09 11:15:03
8763,QS2002,20,elevation,2021-05-09 11:15:06
8764,QS2002,5.50,wind_speed,2021-05-09 11:15:06
8765,QS2002,19,elevation,2021-05-09 11:15:09
8766,QS2002,6.46,wind_speed,2021-05-09 11:15:11
8767,QS2002,17,elevation,2021-05-09 11:15:12
8768,QS2002,16,elevation,2021-05-09 11:15:15
8769,QS2002,9.17,wind_speed,2021-05-09 11:15:16
8770,QS2002,15,elevation,2021-05-09 11:15:18
8771,QS2002,17,elevation,2021-05-09 11:15:21
8772,QS2002,3.62,wind_speed,2021-05-09 11:15:21
8773,QS2002,18,elevation,2021-05-09 11:15:24
8774,QS2002,7.23,wind_speed,2021-05-09 11:15:26
8775,QS2002,411, person_exit,2021-05-09 11:15:27
8776,QS2002,16,elevation,2021-05-09 11:15:27
8777,QS2002,14,elevation,2021-05-09 11:15:30
8778,QS2002,6.51,wind_speed,2021-05-09 11:15:31
8779,QS2002,12,elevation,2021-05-09 11:15:33
8780,QS2002,10,elevation,2021-05-09 11:15:36
8781,QS2002,8.26,wind_speed,2021-05-09 11:15:36
8782,QS2002,9,elevation,2021-05-09 11:15:39
8783,QS2002,7.41,wind_speed,2021-05-09 11:15:41
8784,QS2002,12,elevation,2021-05-09 11:15:42
8785,QS2002,420, person_entry,2021-05-09 11:15:45
8786,QS2002,12,elevation,2021-05-09 11:15:45
8787,QS2002,3.11,wind_speed,2021-05-09 11:15:46
8788,QS2002,10,elevation,2021-05-09 11:15:48
8789,QS2002,15,button_call,2021-05-09 11:15:49
8790,QS2002,7,elevation,2021-05-09 11:15:51
8791,QS2002,4.53,wind_speed,2021-05-09 11:15:51
8792,QS2002,9,elevation,2021-05-09 11:15:54
8793,QS2002,6.18,wind_speed,2021-05-09 11:15:56
8794,QS2002,8,elevation,2021-05-09 11:15:57
8795,QS2002,10,elevation,2021-05-09 11:16:00
8796,QS2002,9.05,wind_speed,2021-05-09 11:16:01
8797,QS2002,412, person_exit,2021-05-09 11:16:02
8798,QS2002,9,elevation,2021-05-09 11:16:03
8799,QS2002,7,elevation,2021-05-09 11:16:06
8800,QS2002,8.94,wind_speed,2021-05-09 11:16:06
8801,QS2002,4,elevation,2021-05-09 11:16:09
8802,QS2002,3.79,wind_speed,2021-05-09 11:16:11
8803,QS2002,6,elevation,2021-05-09 11:16:12
8804,QS2002,6,door_open,2021-05-09 11:16:12
8805,QS2002,6,elevation,2021-05-09 11:16:15
8806,QS2002,5.13,wind_speed,2021-05-09 11:16:16
8807,QS2002,7,elevation,2021-05-09 11:16:18
8808,QS2002,7,elevation,2021-05-09 11:16:21
8809,QS2002,6.43,wind_speed,2021-05-09 11:16:21
8810,QS2002,8,elevation,2021-05-09 11:16:24
8811,QS2002,8.89,wind_speed,2021-05-09 11:16:26
8812,QS2002,10,elevation,2021-05-09 11:16:27
8813,QS2002,421, person_entry,2021-05-09 11:16:30
8814,QS2002,9,elevation,2021-05-09 11:16:30
8815,QS2002,7.22,wind_speed,2021-05-09 11:16:31
8816,QS2002,6,elevation,2021-05-09 11:16:33
8817,QS2002,4,elevation,2021-05-09 11:16:36
8818,QS2002,6.45,wind_speed,2021-05-09 11:16:36
8819,QS2002,1,elevation,2021-05-09 11:16:39
8820,QS2002,409, person_exit,2021-05-09 11:16:40
8821,QS2002,8.95,wind_speed,2021-05-09 11:16:41
8822,QS2002,2,elevation,2021-05-09 11:16:42
8823,QS2002,5,elevation,2021-05-09 11:16:45
8824,QS2002,16,button_call,2021-05-09 11:16:45
8825,QS2002,9.33,wind_speed,2021-05-09 11:16:46
8826,QS2002,8,elevation,2021-05-09 11:16:48
8827,QS2002,11,elevation,2021-05-09 11:16:51
8828,QS2002,6.45,wind_speed,2021-05-09 11:16:51
8829,QS2002,10,elevation,2021-05-09 11:16:54
8830,QS2002,10,door_open,2021-05-09 11:16:54
8831,QS2002,-21,button_call,2021-05-09 11:16:55
8832,QS2002,10.77,wind_speed,2021-05-09 11:16:56
8833,QS2002,9,elevation,2021-05-09 11:16:57
8834,QS2002,11,elevation,2021-05-09 11:17:00
8835,QS2002,6.69,wind_speed,2021-05-09 11:17:01
8836,QS2002,12,elevation,2021-05-09 11:17:03
8837,QS2002,422, person_entry,2021-05-09 11:17:04
8838,QS2002,10,elevation,2021-05-09 11:17:06
8839,QS2002,3.06,wind_speed,2021-05-09 11:17:06
8840,QS2002,12,elevation,2021-05-09 11:17:09
8841,QS2002,417, person_exit,2021-05-09 11:17:11
8842,QS2002,10.05,wind_speed,2021-05-09 11:17:11
8843,QS2002,11,elevation,2021-05-09 11:17:12
8844,QS2002,11,door_open,2021-05-09 11:17:12
8845,QS2002,8,elevation,2021-05-09 11:17:15
8846,QS2002,385, person_exit,2021-05-09 11:17:16
8847,QS2002,8.12,wind_speed,2021-05-09 11:17:16
8848,QS2002,5,elevation,2021-05-09 11:17:18
8849,QS2002,8,elevation,2021-05-09 11:17:21
8850,QS2002,7.84,wind_speed,2021-05-09 11:17:21
8851,QS2002,9,elevation,2021-05-09 11:17:24
8852,QS2002,3.26,wind_speed,2021-05-09 11:17:26
8853,QS2002,12,elevation,2021-05-09 11:17:27
8854,QS2002,10,elevation,2021-05-09 11:17:30
8855,QS2002,9.94,wind_speed,2021-05-09 11:17:31
8856,QS2002,13,elevation,2021-05-09 11:17:33
8857,QS2002,423, person_entry,2021-05-09 11:17:36
8858,QS2002,14,elevation,2021-05-09 11:17:36
8859,QS2002,10.22,wind_speed,2021-05-09 11:17:36
8860,QS2002,15,elevation,2021-05-09 11:17:39
8861,QS2002,4.93,wind_speed,2021-05-09 11:17:41
8862,QS2002,424, person_entry,2021-05-09 11:17:42
8863,QS2002,15,elevation,2021-05-09 11:17:42
8864,QS2002,17,elevation,2021-05-09 11:17:45
8865,QS2002,9.56,wind_speed,2021-05-09 11:17:46
8866,QS2002,14,elevation,2021-05-09 11:17:48
8867,QS2002,415, person_exit,2021-05-09 11:17:49
8868,QS2002,11,elevation,2021-05-09 11:17:51
8869,QS2002,8.61,wind_speed,2021-05-09 11:17:51
8870,QS2002,18,button_call,2021-05-09 11:17:53
8871,QS2002,13,elevation,2021-05-09 11:17:54
8872,QS2002,13,door_open,2021-05-09 11:17:54
8873,QS2002,10.21,wind_speed,2021-05-09 11:17:56
8874,QS2002,15,elevation,2021-05-09 11:17:57
8875,QS2002,13,elevation,2021-05-09 11:18:00
8876,QS2002,8.48,wind_speed,2021-05-09 11:18:01
8877,QS2002,13,elevation,2021-05-09 11:18:03
8878,QS2002,425, person_entry,2021-05-09 11:18:04
8879,QS2002,15,elevation,2021-05-09 11:18:06
8880,QS2002,15,door_open,2021-05-09 11:18:06
8881,QS2002,4.47,wind_speed,2021-05-09 11:18:06
8882,QS2002,18,elevation,2021-05-09 11:18:09
8883,QS2002,5.34,wind_speed,2021-05-09 11:18:11
8884,QS2002,20,elevation,2021-05-09 11:18:12
8885,QS2002,18,elevation,2021-05-09 11:18:15
8886,QS2002,8.57,wind_speed,2021-05-09 11:18:16
8887,QS2002,16,elevation,2021-05-09 11:18:18
8888,QS2002,16,door_open,2021-05-09 11:18:18
8889,QS2002,14,elevation,2021-05-09 11:18:21
8890,QS2002,7.61,wind_speed,2021-05-09 11:18:21
8891,QS2002,12,elevation,2021-05-09 11:18:24
8892,QS2002,6.25,wind_speed,2021-05-09 11:18:26
8893,QS2002,12,elevation,2021-05-09 11:18:27
8894,QS2002,14,elevation,2021-05-09 11:18:30
8895,QS2002,4.38,wind_speed,2021-05-09 11:18:31
8896,QS2002,426, person_entry,2021-05-09 11:18:33
8897,QS2002,13,elevation,2021-05-09 11:18:33
8898,QS2002,427, person_entry,2021-05-09 11:18:36
8899,QS2002,11,elevation,2021-05-09 11:18:36
8900,QS2002,-24,button_call,2021-05-09 11:18:36
8901,QS2002,6.32,wind_speed,2021-05-09 11:18:36
8902,QS2002,14,elevation,2021-05-09 11:18:39
8903,QS2002,7.17,wind_speed,2021-05-09 11:18:41
8904,QS2002,14,elevation,2021-05-09 11:18:42
8905,QS2002,-25,button_call,2021-05-09 11:18:43
8906,QS2002,16,elevation,2021-05-09 11:18:45
8907,QS2002,6.71,wind_speed,2021-05-09 11:18:46
8908,QS2002,428, person_entry,2021-05-09 11:18:48
8909,QS2002,19,elevation,2021-05-09 11:18:48
8910,QS2002,20,elevation,2021-05-09 11:18:51
8911,QS2002,7.64,wind_speed,2021-05-09 11:18:51
8912,QS2002,19,elevation,2021-05-09 11:18:54
8913,QS2002,9.96,wind_speed,2021-05-09 11:18:56
8914,QS2002,17,elevation,2021-05-09 11:18:57
8915,QS2002,24,button_call,2021-05-09 11:18:57
8916,QS2002,19,elevation,2021-05-09 11:19:00
8917,QS2002,10.67,wind_speed,2021-05-09 11:19:01
8918,QS2002,16,elevation,2021-05-09 11:19:03
8919,QS2002,16,elevation,2021-05-09 11:19:06
8920,QS2002,7.18,wind_speed,2021-05-09 11:19:06
8921,QS2002,429, person_entry,2021-05-09 11:19:08
8922,QS2002,16,elevation,2021-05-09 11:19:09
8923,QS2002,7.25,wind_speed,2021-05-09 11:19:11
8924,QS2002,16,elevation,2021-05-09 11:19:12
8925,QS2002,16,elevation,2021-05-09 11:19:15
8926,QS2002,6.85,wind_speed,2021-05-09 11:19:16
8927,QS2002,15,elevation,2021-05-09 11:19:18
8928,QS2002,430, person_entry,2021-05-09 11:19:20
8929,QS2002,17,elevation,2021-05-09 11:19:21
8930,QS2002,-20,button_call,2021-05-09 11:19:21
8931,QS2002,9.13,wind_speed,2021-05-09 11:19:21
8932,QS2002,15,elevation,2021-05-09 11:19:24
8933,QS2002,3.99,wind_speed,2021-05-09 11:19:26
8934,QS2002,18,elevation,2021-05-09 11:19:27
8935,QS2002,21,elevation,2021-05-09 11:19:30
8936,QS2002,4.48,wind_speed,2021-05-09 11:19:31
8937,QS2002,20,elevation,2021-05-09 11:19:33
8938,QS2002,22,button_call,2021-05-09 11:19:35
8939,QS2002,18,elevation,2021-05-09 11:19:36
8940,QS2002,18,door_open,2021-05-09 11:19:36
8941,QS2002,6.15,wind_speed,2021-05-09 11:19:36
8942,QS2002,18,elevation,2021-05-09 11:19:39
8943,QS2002,4.19,wind_speed,2021-05-09 11:19:41
8944,QS2002,18,elevation,2021-05-09 11:19:42
8945,QS2002,427, person_exit,2021-05-09 11:19:44
8946,QS2002,18,elevation,2021-05-09 11:19:45
8947,QS2002,6.27,wind_speed,2021-05-09 11:19:46
8948,QS2002,18,elevation,2021-05-09 11:19:48
8949,QS2002,18,elevation,2021-05-09 11:19:51
8950,QS2002,6.87,wind_speed,2021-05-09 11:19:51
8951,QS2002,21,elevation,2021-05-09 11:19:54
8952,QS2002,21,door_open,2021-05-09 11:19:54
8953,QS2002,8.28,wind_speed,2021-05-09 11:19:56
8954,QS2002,24,elevation,2021-05-09 11:19:57
8955,QS2002,23,elevation,2021-05-09 11:20:00
8956,QS2002,5.46,wind_speed,2021-05-09 11:20:01
8957,QS2002,22,elevation,2021-05-09 11:20:03
8958,QS2002,20,elevation,2021-05-09 11:20:06
8959,QS2002,8.67,wind_speed,2021-05-09 11:20:06
8960,QS2002,23,elevation,2021-05-09 11:20:09
8961,QS2002,10.15,wind_speed,2021-05-09 11:20:11
8962,QS2002,392, person_exit,2021-05-09 11:20:12
8963,QS2002,23,elevation,2021-05-09 11:20:12
8964,QS2002,25,elevation,2021-05-09 11:20:15
8965,QS2002,8.44,wind_speed,2021-05-09 11:20:16
8966,QS2002,25,elevation,2021-05-09 11:20:18
8967,QS2002,25,elevation,2021-05-09 11:20:21
8968,QS2002,9.32,wind_speed,2021-05-09 11:20:21
8969,QS2002,25,elevation,2021-05-09 11:20:24
8970,QS2002,6.44,wind_speed,2021-05-09 11:20:26
8971,QS2002,25,elevation,2021-05-09 11:20:27
8972,QS2002,25,elevation,2021-05-09 11:20:30
8973,QS2002,10.13,wind_speed,2021-05-09 11:20:31
8974,QS2002,25,elevation,2021-05-09 11:20:33
8975,QS2002,22,elevation,2021-05-09 11:20:36
8976,QS2002,7.83,wind_speed,2021-05-09 11:20:36
8977,QS2002,431, person_entry,2021-05-09 11:20:37
8978,QS2002,22,elevation,2021-05-09 11:20:39
8979,QS2002,8.31,wind_speed,2021-05-09 11:20:41
8980,QS2002,24,elevation,2021-05-09 11:20:42
8981,QS2002,24,door_open,2021-05-09 11:20:42
8982,QS2002,23,elevation,2021-05-09 11:20:45
8983,QS2002,7.80,wind_speed,2021-05-09 11:20:46
8984,QS2002,21,elevation,2021-05-09 11:20:48
8985,QS2002,22,elevation,2021-05-09 11:20:51
8986,QS2002,6.98,wind_speed,2021-05-09 11:20:51
8987,QS2002,24,elevation,2021-05-09 11:20:54
8988,QS2002,24,door_open,2021-05-09 11:20:54
8989,QS2002,8.18,wind_speed,2021-05-09 11:20:56
8990,QS2002,24,elevation,2021-05-09 11:20:57
8991,QS2002,421, person_exit,2021-05-09 11:20:59
8992,QS2002,25,elevation,2021-05-09 11:21:00
8993,QS2002,4.18,wind_speed,2021-05-09 11:21:01
8994,QS2002,25,elevation,2021-05-09 11:21:03
8995,QS2002,23,elevation,2021-05-09 11:21:06
8996,QS2002,9.12,wind_speed,2021-05-09 11:21:06
8997,QS2002,22,elevation,2021-05-09 11:21:09
8998,QS2002,10.62,wind_speed,2021-05-09 11:21:11
8999,QS2002,19,elevation,2021-05-09 11:21:12
9000,QS2002,19,button_call,2021-05-09 11:21:14
9001,QS2002,432, person_entry,2021-05-09 11:21:15
9002,QS2002,20,elevation,2021-05-09 11:21:15
9003,QS2002,20,door_open,2021-05-09 11:21:15
9004,QS2002,-25,button_call,2021-05-09 11:21:16
9005,QS2002,4.10,wind_speed,2021-05-09 11:21:16
9006,QS2002,22,elevation,2021-05-09 11:21:18
9007,QS2002,19,elevation,2021-05-09 11:21:21
9008,QS2002,6.70,wind_speed,2021-05-09 11:21:21
9009,QS2002,22,elevation,2021-05-09 11:21:24
9010,QS2002,425, person_exit,2021-05-09 11:21:26
9011,QS2002,3.52,wind_speed,2021-05-09 11:21:26
9012,QS2002,24,elevation,2021-05-09 11:21:27
9013,QS2002,24,elevation,2021-05-09 11:21:30
9014,QS2002,8.48,wind_speed,2021-05-09 11:21:31
9015,QS2002,25,elevation,2021-05-09 11:21:33
9016,QS2002,-24,button_call,2021-05-09 11:21:35
9017,QS2002,25,elevation,2021-05-09 11:21:36
9018,QS2002,25,door_open,2021-05-09 11:21:36
9019,QS2002,3.08,wind_speed,2021-05-09 11:21:36
9020,QS2002,-21,button_call,2021-05-09 11:21:37
9021,QS2002,22,elevation,2021-05-09 11:21:39
9022,QS2002,4.13,wind_speed,2021-05-09 11:21:41
9023,QS2002,20,elevation,2021-05-09 11:21:42
9024,QS2002,20,elevation,2021-05-09 11:21:45
9025,QS2002,20,button_call,2021-05-09 11:21:45
9026,QS2002,6.36,wind_speed,2021-05-09 11:21:46
9027,QS2002,19,elevation,2021-05-09 11:21:48
9028,QS2002,18,elevation,2021-05-09 11:21:51
9029,QS2002,7.44,wind_speed,2021-05-09 11:21:51
9030,QS2002,21,elevation,2021-05-09 11:21:54
9031,QS2002,414, person_exit,2021-05-09 11:21:56
9032,QS2002,5.01,wind_speed,2021-05-09 11:21:56
9033,QS2002,24,elevation,2021-05-09 11:21:57
9034,QS2002,433, person_entry,2021-05-09 11:22:00
9035,QS2002,25,elevation,2021-05-09 11:22:00
9036,QS2002,3.81,wind_speed,2021-05-09 11:22:01
9037,QS2002,24,elevation,2021-05-09 11:22:03
9038,QS2002,25,elevation,2021-05-09 11:22:06
9039,QS2002,3.02,wind_speed,2021-05-09 11:22:06
9040,QS2002,25,elevation,2021-05-09 11:22:09
9041,QS2002,7.87,wind_speed,2021-05-09 11:22:11
9042,QS2002,25,elevation,2021-05-09 11:22:12
9043,QS2002,21,button_call,2021-05-09 11:22:13
9044,QS2002,25,elevation,2021-05-09 11:22:15
9045,QS2002,9.82,wind_speed,2021-05-09 11:22:16
9046,QS2002,22,elevation,2021-05-09 11:22:18
9047,QS2002,23,elevation,2021-05-09 11:22:21
9048,QS2002,-17,button_call,2021-05-09 11:22:21
9049,QS2002,8.73,wind_speed,2021-05-09 11:22:21
9050,QS2002,22,elevation,2021-05-09 11:22:24
9051,QS2002,22,door_open,2021-05-09 11:22:24
9052,QS2002,3.20,wind_speed,2021-05-09 11:22:26
9053,QS2002,434, person_entry,2021-05-09 11:22:27
9054,QS2002,25,elevation,2021-05-09 11:22:27
9055,QS2002,25,elevation,2021-05-09 11:22:30
9056,QS2002,10.09,wind_speed,2021-05-09 11:22:31
9057,QS2002,25,elevation,2021-05-09 11:22:33
9058,QS2002,435, person_entry,2021-05-09 11:22:36
9059,QS2002,25,elevation,2021-05-09 11:22:36
9060,QS2002,3.25,wind_speed,2021-05-09 11:22:36
9061,QS2002,23,elevation,2021-05-09 11:22:39
9062,QS2002,3.45,wind_speed,2021-05-09 11:22:41
9063,QS2002,21,elevation,2021-05-09 11:22:42
9064,QS2002,24,elevation,2021-05-09 11:22:45
9065,QS2002,8.65,wind_speed,2021-05-09 11:22:46
9066,QS2002,24,elevation,2021-05-09 11:22:48
9067,QS2002,-21,button_call,2021-05-09 11:22:49
9068,QS2002,23,elevation,2021-05-09 11:22:51
9069,QS2002,6.45,wind_speed,2021-05-09 11:22:51
9070,QS2002,25,elevation,2021-05-09 11:22:54
9071,QS2002,398, person_exit,2021-05-09 11:22:56
9072,QS2002,5.32,wind_speed,2021-05-09 11:22:56
9073,QS2002,24,elevation,2021-05-09 11:22:57
9074,QS2002,25,elevation,2021-05-09 11:23:00
9075,QS2002,-24,button_call,2021-05-09 11:23:00
9076,QS2002,10.25,wind_speed,2021-05-09 11:23:01
9077,QS2002,25,elevation,2021-05-09 11:23:03
9078,QS2002,390, person_exit,2021-05-09 11:23:04
9079,QS2002,25,elevation,2021-05-09 11:23:06
9080,QS2002,3.02,wind_speed,2021-05-09 11:23:06
9081,QS2002,25,elevation,2021-05-09 11:23:09
9082,QS2002,3.63,wind_speed,2021-05-09 11:23:11
9083,QS2002,25,elevation,2021-05-09 11:23:12
9084,QS2002,21,button_call,2021-05-09 11:23:14
9085,QS2002,25,elevation,2021-05-09 11:23:15
9086,QS2002,25,door_open,2021-05-09 11:23:15
9087,QS2002,4.51,wind_speed,2021-05-09 11:23:16
9088,QS2002,25,elevation,2021-05-09 11:23:18
9089,QS2002,382, person_exit,2021-05-09 11:23:21
9090,QS2002,25,elevation,2021-05-09 11:23:21
9091,QS2002,3.04,wind_speed,2021-05-09 11:23:21
9092,QS2002,25,elevation,2021-05-09 11:23:24
9093,QS2002,6.72,wind_speed,2021-05-09 11:23:26
9094,QS2002,25,elevation,2021-05-09 11:23:27
9095,QS2002,436, person_entry,2021-05-09 11:23:29
9096,QS2002,24,elevation,2021-05-09 11:23:30
9097,QS2002,436, person_exit,2021-05-09 11:23:31
9098,QS2002,6.52,wind_speed,2021-05-09 11:23:31
9099,QS2002,23,elevation,2021-05-09 11:23:33
9100,QS2002,24,elevation,2021-05-09 11:23:36
9101,QS2002,24,door_open,2021-05-09 11:23:36
9102,QS2002,5.40,wind_speed,2021-05-09 11:23:36
9103,QS2002,23,elevation,2021-05-09 11:23:39
9104,QS2002,7.24,wind_speed,2021-05-09 11:23:41
9105,QS2002,21,elevation,2021-05-09 11:23:42
9106,QS2002,20,elevation,2021-05-09 11:23:45
9107,QS2002,20,door_open,2021-05-09 11:23:45
9108,QS2002,437, person_entry,2021-05-09 11:23:46
9109,QS2002,7.64,wind_speed,2021-05-09 11:23:46
9110,QS2002,19,elevation,2021-05-09 11:23:48
9111,QS2002,17,elevation,2021-05-09 11:23:51
9112,QS2002,10.58,wind_speed,2021-05-09 11:23:51
9113,QS2002,17,elevation,2021-05-09 11:23:54
9114,QS2002,10.60,wind_speed,2021-05-09 11:23:56
9115,QS2002,20,elevation,2021-05-09 11:23:57
9116,QS2002,19,elevation,2021-05-09 11:24:00
9117,QS2002,4.07,wind_speed,2021-05-09 11:24:01
9118,QS2002,18,elevation,2021-05-09 11:24:03
9119,QS2002,21,elevation,2021-05-09 11:24:06
9120,QS2002,6.21,wind_speed,2021-05-09 11:24:06
9121,QS2002,438, person_entry,2021-05-09 11:24:08
9122,QS2002,8,button_call,2021-05-09 11:24:08
9123,QS2002,19,elevation,2021-05-09 11:24:09
9124,QS2002,19,door_open,2021-05-09 11:24:09
9125,QS2002,9.51,wind_speed,2021-05-09 11:24:11
9126,QS2002,18,elevation,2021-05-09 11:24:12
9127,QS2002,439, person_entry,2021-05-09 11:24:15
9128,QS2002,17,elevation,2021-05-09 11:24:15
9129,QS2002,17,door_open,2021-05-09 11:24:15
9130,QS2002,9.84,wind_speed,2021-05-09 11:24:16
9131,QS2002,19,elevation,2021-05-09 11:24:18
9132,QS2002,21,elevation,2021-05-09 11:24:21
9133,QS2002,21,door_open,2021-05-09 11:24:21
9134,QS2002,5.93,wind_speed,2021-05-09 11:24:21
9135,QS2002,13,button_call,2021-05-09 11:24:23
9136,QS2002,21,elevation,2021-05-09 11:24:24
9137,QS2002,3.54,wind_speed,2021-05-09 11:24:26
9138,QS2002,18,elevation,2021-05-09 11:24:27
9139,QS2002,440, person_entry,2021-05-09 11:24:30
9140,QS2002,20,elevation,2021-05-09 11:24:30
9141,QS2002,11,button_call,2021-05-09 11:24:30
9142,QS2002,3.11,wind_speed,2021-05-09 11:24:31
9143,QS2002,441, person_entry,2021-05-09 11:24:33
9144,QS2002,21,elevation,2021-05-09 11:24:33
9145,QS2002,20,elevation,2021-05-09 11:24:36
9146,QS2002,4.09,wind_speed,2021-05-09 11:24:36
9147,QS2002,18,elevation,2021-05-09 11:24:39
9148,QS2002,7.11,wind_speed,2021-05-09 11:24:41
9149,QS2002,21,elevation,2021-05-09 11:24:42
9150,QS2002,20,elevation,2021-05-09 11:24:45
9151,QS2002,8.06,wind_speed,2021-05-09 11:24:46
9152,QS2002,21,elevation,2021-05-09 11:24:48
9153,QS2002,21,door_open,2021-05-09 11:24:48
9154,QS2002,24,elevation,2021-05-09 11:24:51
9155,QS2002,7.63,wind_speed,2021-05-09 11:24:51
9156,QS2002,22,elevation,2021-05-09 11:24:54
9157,QS2002,6.35,wind_speed,2021-05-09 11:24:56
9158,QS2002,19,elevation,2021-05-09 11:24:57
9159,QS2002,442, person_entry,2021-05-09 11:24:59
9160,QS2002,21,elevation,2021-05-09 11:25:00
9161,QS2002,21,door_open,2021-05-09 11:25:00
9162,QS2002,5.32,wind_speed,2021-05-09 11:25:01
9163,QS2002,24,elevation,2021-05-09 11:25:03
9164,QS2002,24,door_open,2021-05-09 11:25:03
9165,QS2002,21,elevation,2021-05-09 11:25:06
9166,QS2002,5.98,wind_speed,2021-05-09 11:25:06
9167,QS2002,22,elevation,2021-05-09 11:25:09
9168,QS2002,10.63,wind_speed,2021-05-09 11:25:11
9169,QS2002,21,elevation,2021-05-09 11:25:12
9170,QS2002,20,elevation,2021-05-09 11:25:15
9171,QS2002,9.01,wind_speed,2021-05-09 11:25:16
9172,QS2002,21,elevation,2021-05-09 11:25:18
9173,QS2002,19,elevation,2021-05-09 11:25:21
9174,QS2002,7.20,wind_speed,2021-05-09 11:25:21
9175,QS2002,21,elevation,2021-05-09 11:25:24
9176,QS2002,21,door_open,2021-05-09 11:25:24
9177,QS2002,443, person_entry,2021-05-09 11:25:26
9178,QS2002,4.84,wind_speed,2021-05-09 11:25:26
9179,QS2002,19,elevation,2021-05-09 11:25:27
9180,QS2002,19,elevation,2021-05-09 11:25:30
9181,QS2002,8.13,wind_speed,2021-05-09 11:25:31
9182,QS2002,16,elevation,2021-05-09 11:25:33
9183,QS2002,-11,button_call,2021-05-09 11:25:33
9184,QS2002,17,elevation,2021-05-09 11:25:36
9185,QS2002,4.73,wind_speed,2021-05-09 11:25:36
9186,QS2002,20,elevation,2021-05-09 11:25:39
9187,QS2002,8.86,wind_speed,2021-05-09 11:25:41
9188,QS2002,20,elevation,2021-05-09 11:25:42
9189,QS2002,17,elevation,2021-05-09 11:25:45
9190,QS2002,5.89,wind_speed,2021-05-09 11:25:46
9191,QS2002,15,elevation,2021-05-09 11:25:48
9192,QS2002,17,elevation,2021-05-09 11:25:51
9193,QS2002,5.30,wind_speed,2021-05-09 11:25:51
